municipio,cve_mun,estado,anio,feminicidios,municipio_texto,mun_id_nombre
Juan C. Bonilla,21090,Puebla,2023,0,Juan C. Bonilla,21090 – Juan C. Bonilla
Juan C. Bonilla,21090,Puebla,2024,0,Juan C. Bonilla,21090 – Juan C. Bonilla
Juan C. Bonilla,21090,Puebla,2025,0,Juan C. Bonilla,21090 – Juan C. Bonilla
Juan Galindo,21091,Puebla,2015,0,Juan Galindo,21091 – Juan Galindo
Juan Galindo,21091,Puebla,2016,0,Juan Galindo,21091 – Juan Galindo
Juan Galindo,21091,Puebla,2017,0,Juan Galindo,21091 – Juan Galindo
Juan Galindo,21091,Puebla,2018,0,Juan Galindo,21091 – Juan Galindo
Juan Galindo,21091,Puebla,2019,0,Juan Galindo,21091 – Juan Galindo
Juan Galindo,21091,Puebla,2020,0,Juan Galindo,21091 – Juan Galindo
Juan Galindo,21091,Puebla,2021,0,Juan Galindo,21091 – Juan Galindo
Juan Galindo,21091,Puebla,2022,0,Juan Galindo,21091 – Juan Galindo
Juan Galindo,21091,Puebla,2023,0,Juan Galindo,21091 – Juan Galindo
Juan Galindo,21091,Puebla,2024,0,Juan Galindo,21091 – Juan Galindo
Juan Galindo,21091,Puebla,2025,0,Juan Galindo,21091 – Juan Galindo
Juan N. Mã©Ndez,21092,Puebla,2015,0,Juan N. Mã©Ndez,21092 – Juan N. Mã©Ndez
Juan N. Mã©Ndez,21092,Puebla,2016,0,Juan N. Mã©Ndez,21092 – Juan N. Mã©Ndez
Juan N. Mã©Ndez,21092,Puebla,2017,0,Juan N. Mã©Ndez,21092 – Juan N. Mã©Ndez
Juan N. Mã©Ndez,21092,Puebla,2018,0,Juan N. Mã©Ndez,21092 – Juan N. Mã©Ndez
Juan N. Mã©Ndez,21092,Puebla,2019,0,Juan N. Mã©Ndez,21092 – Juan N. Mã©Ndez
Juan N. Mã©Ndez,21092,Puebla,2020,0,Juan N. Mã©Ndez,21092 – Juan N. Mã©Ndez
Juan N. Mã©Ndez,21092,Puebla,2021,0,Juan N. Mã©Ndez,21092 – Juan N. Mã©Ndez
Juan N. Mã©Ndez,21092,Puebla,2022,0,Juan N. Mã©Ndez,21092 – Juan N. Mã©Ndez
Juan N. Mã©Ndez,21092,Puebla,2023,0,Juan N. Mã©Ndez,21092 – Juan N. Mã©Ndez
Juan N. Mã©Ndez,21092,Puebla,2024,0,Juan N. Mã©Ndez,21092 – Juan N. Mã©Ndez
Juan N. Mã©Ndez,21092,Puebla,2025,0,Juan N. Mã©Ndez,21092 – Juan N. Mã©Ndez
Lafragua,21093,Puebla,2015,0,Lafragua,21093 – Lafragua
Lafragua,21093,Puebla,2016,0,Lafragua,21093 – Lafragua
Lafragua,21093,Puebla,2017,0,Lafragua,21093 – Lafragua
Lafragua,21093,Puebla,2018,0,Lafragua,21093 – Lafragua
Lafragua,21093,Puebla,2019,0,Lafragua,21093 – Lafragua
Lafragua,21093,Puebla,2020,0,Lafragua,21093 – Lafragua
Lafragua,21093,Puebla,2021,0,Lafragua,21093 – Lafragua
Lafragua,21093,Puebla,2022,0,Lafragua,21093 – Lafragua
Lafragua,21093,Puebla,2023,0,Lafragua,21093 – Lafragua
Lafragua,21093,Puebla,2024,0,Lafragua,21093 – Lafragua
Lafragua,21093,Puebla,2025,0,Lafragua,21093 – Lafragua
Libres,21094,Puebla,2015,0,Libres,21094 – Libres
Libres,21094,Puebla,2016,0,Libres,21094 – Libres
Libres,21094,Puebla,2017,0,Libres,21094 – Libres
Libres,21094,Puebla,2018,0,Libres,21094 – Libres
Libres,21094,Puebla,2019,1,Libres,21094 – Libres
Libres,21094,Puebla,2020,0,Libres,21094 – Libres
Libres,21094,Puebla,2021,0,Libres,21094 – Libres
Libres,21094,Puebla,2022,0,Libres,21094 – Libres
Libres,21094,Puebla,2023,0,Libres,21094 – Libres
Libres,21094,Puebla,2024,0,Libres,21094 – Libres
Libres,21094,Puebla,2025,0,Libres,21094 – Libres
La Magdalena Tlatlauquitepec,21095,Puebla,2015,0,La Magdalena Tlatlauquitepec,21095 – La Magdalena Tlatlauquitepec
La Magdalena Tlatlauquitepec,21095,Puebla,2016,0,La Magdalena Tlatlauquitepec,21095 – La Magdalena Tlatlauquitepec
La Magdalena Tlatlauquitepec,21095,Puebla,2017,0,La Magdalena Tlatlauquitepec,21095 – La Magdalena Tlatlauquitepec
La Magdalena Tlatlauquitepec,21095,Puebla,2018,0,La Magdalena Tlatlauquitepec,21095 – La Magdalena Tlatlauquitepec
La Magdalena Tlatlauquitepec,21095,Puebla,2019,0,La Magdalena Tlatlauquitepec,21095 – La Magdalena Tlatlauquitepec
La Magdalena Tlatlauquitepec,21095,Puebla,2020,0,La Magdalena Tlatlauquitepec,21095 – La Magdalena Tlatlauquitepec
La Magdalena Tlatlauquitepec,21095,Puebla,2021,0,La Magdalena Tlatlauquitepec,21095 – La Magdalena Tlatlauquitepec
La Magdalena Tlatlauquitepec,21095,Puebla,2022,0,La Magdalena Tlatlauquitepec,21095 – La Magdalena Tlatlauquitepec
La Magdalena Tlatlauquitepec,21095,Puebla,2023,0,La Magdalena Tlatlauquitepec,21095 – La Magdalena Tlatlauquitepec
La Magdalena Tlatlauquitepec,21095,Puebla,2024,0,La Magdalena Tlatlauquitepec,21095 – La Magdalena Tlatlauquitepec
La Magdalena Tlatlauquitepec,21095,Puebla,2025,0,La Magdalena Tlatlauquitepec,21095 – La Magdalena Tlatlauquitepec
Mazapiltepec De Juã¡Rez,21096,Puebla,2015,0,Mazapiltepec De Juã¡Rez,21096 – Mazapiltepec De Juã¡Rez
Mazapiltepec De Juã¡Rez,21096,Puebla,2016,0,Mazapiltepec De Juã¡Rez,21096 – Mazapiltepec De Juã¡Rez
Mazapiltepec De Juã¡Rez,21096,Puebla,2017,0,Mazapiltepec De Juã¡Rez,21096 – Mazapiltepec De Juã¡Rez
Mazapiltepec De Juã¡Rez,21096,Puebla,2018,0,Mazapiltepec De Juã¡Rez,21096 – Mazapiltepec De Juã¡Rez
Mazapiltepec De Juã¡Rez,21096,Puebla,2019,0,Mazapiltepec De Juã¡Rez,21096 – Mazapiltepec De Juã¡Rez
Mazapiltepec De Juã¡Rez,21096,Puebla,2020,0,Mazapiltepec De Juã¡Rez,21096 – Mazapiltepec De Juã¡Rez
Mazapiltepec De Juã¡Rez,21096,Puebla,2021,0,Mazapiltepec De Juã¡Rez,21096 – Mazapiltepec De Juã¡Rez
Mazapiltepec De Juã¡Rez,21096,Puebla,2022,0,Mazapiltepec De Juã¡Rez,21096 – Mazapiltepec De Juã¡Rez
Mazapiltepec De Juã¡Rez,21096,Puebla,2023,0,Mazapiltepec De Juã¡Rez,21096 – Mazapiltepec De Juã¡Rez
Mazapiltepec De Juã¡Rez,21096,Puebla,2024,0,Mazapiltepec De Juã¡Rez,21096 – Mazapiltepec De Juã¡Rez
Mazapiltepec De Juã¡Rez,21096,Puebla,2025,0,Mazapiltepec De Juã¡Rez,21096 – Mazapiltepec De Juã¡Rez
Mixtla,21097,Puebla,2015,0,Mixtla,21097 – Mixtla
Mixtla,21097,Puebla,2016,0,Mixtla,21097 – Mixtla
Mixtla,21097,Puebla,2017,0,Mixtla,21097 – Mixtla
Mixtla,21097,Puebla,2018,0,Mixtla,21097 – Mixtla
Mixtla,21097,Puebla,2019,0,Mixtla,21097 – Mixtla
Mixtla,21097,Puebla,2020,0,Mixtla,21097 – Mixtla
Mixtla,21097,Puebla,2021,0,Mixtla,21097 – Mixtla
Mixtla,21097,Puebla,2022,0,Mixtla,21097 – Mixtla
Mixtla,21097,Puebla,2023,0,Mixtla,21097 – Mixtla
Mixtla,21097,Puebla,2024,0,Mixtla,21097 – Mixtla
Mixtla,21097,Puebla,2025,0,Mixtla,21097 – Mixtla
Molcaxac,21098,Puebla,2015,0,Molcaxac,21098 – Molcaxac
Molcaxac,21098,Puebla,2016,0,Molcaxac,21098 – Molcaxac
Molcaxac,21098,Puebla,2017,1,Molcaxac,21098 – Molcaxac
Molcaxac,21098,Puebla,2018,0,Molcaxac,21098 – Molcaxac
Molcaxac,21098,Puebla,2019,0,Molcaxac,21098 – Molcaxac
Molcaxac,21098,Puebla,2020,0,Molcaxac,21098 – Molcaxac
Molcaxac,21098,Puebla,2021,0,Molcaxac,21098 – Molcaxac
Molcaxac,21098,Puebla,2022,0,Molcaxac,21098 – Molcaxac
Molcaxac,21098,Puebla,2023,0,Molcaxac,21098 – Molcaxac
Molcaxac,21098,Puebla,2024,0,Molcaxac,21098 – Molcaxac
Molcaxac,21098,Puebla,2025,0,Molcaxac,21098 – Molcaxac
Caã±Ada Morelos,21099,Puebla,2015,0,Caã±Ada Morelos,21099 – Caã±Ada Morelos
Caã±Ada Morelos,21099,Puebla,2016,0,Caã±Ada Morelos,21099 – Caã±Ada Morelos
Caã±Ada Morelos,21099,Puebla,2017,0,Caã±Ada Morelos,21099 – Caã±Ada Morelos
Caã±Ada Morelos,21099,Puebla,2018,0,Caã±Ada Morelos,21099 – Caã±Ada Morelos
Caã±Ada Morelos,21099,Puebla,2019,3,Caã±Ada Morelos,21099 – Caã±Ada Morelos
Caã±Ada Morelos,21099,Puebla,2020,1,Caã±Ada Morelos,21099 – Caã±Ada Morelos
Caã±Ada Morelos,21099,Puebla,2021,0,Caã±Ada Morelos,21099 – Caã±Ada Morelos
Caã±Ada Morelos,21099,Puebla,2022,0,Caã±Ada Morelos,21099 – Caã±Ada Morelos
Caã±Ada Morelos,21099,Puebla,2023,0,Caã±Ada Morelos,21099 – Caã±Ada Morelos
Caã±Ada Morelos,21099,Puebla,2024,0,Caã±Ada Morelos,21099 – Caã±Ada Morelos
Caã±Ada Morelos,21099,Puebla,2025,0,Caã±Ada Morelos,21099 – Caã±Ada Morelos
Naupan,21100,Puebla,2015,0,Naupan,21100 – Naupan
Naupan,21100,Puebla,2016,0,Naupan,21100 – Naupan
Naupan,21100,Puebla,2017,0,Naupan,21100 – Naupan
Naupan,21100,Puebla,2018,1,Naupan,21100 – Naupan
Naupan,21100,Puebla,2019,0,Naupan,21100 – Naupan
Naupan,21100,Puebla,2020,0,Naupan,21100 – Naupan
Naupan,21100,Puebla,2021,0,Naupan,21100 – Naupan
Naupan,21100,Puebla,2022,0,Naupan,21100 – Naupan
Naupan,21100,Puebla,2023,0,Naupan,21100 – Naupan
Naupan,21100,Puebla,2024,0,Naupan,21100 – Naupan
Naupan,21100,Puebla,2025,0,Naupan,21100 – Naupan
Nauzontla,21101,Puebla,2015,0,Nauzontla,21101 – Nauzontla
Nauzontla,21101,Puebla,2016,0,Nauzontla,21101 – Nauzontla
Nauzontla,21101,Puebla,2017,0,Nauzontla,21101 – Nauzontla
Nauzontla,21101,Puebla,2018,0,Nauzontla,21101 – Nauzontla
Nauzontla,21101,Puebla,2019,0,Nauzontla,21101 – Nauzontla
Nauzontla,21101,Puebla,2020,0,Nauzontla,21101 – Nauzontla
Nauzontla,21101,Puebla,2021,0,Nauzontla,21101 – Nauzontla
Nauzontla,21101,Puebla,2022,0,Nauzontla,21101 – Nauzontla
Nauzontla,21101,Puebla,2023,0,Nauzontla,21101 – Nauzontla
Nauzontla,21101,Puebla,2024,0,Nauzontla,21101 – Nauzontla
Nauzontla,21101,Puebla,2025,0,Nauzontla,21101 – Nauzontla
Nealtican,21102,Puebla,2015,0,Nealtican,21102 – Nealtican
Nealtican,21102,Puebla,2016,0,Nealtican,21102 – Nealtican
Nealtican,21102,Puebla,2017,0,Nealtican,21102 – Nealtican
Nealtican,21102,Puebla,2018,0,Nealtican,21102 – Nealtican
Nealtican,21102,Puebla,2019,0,Nealtican,21102 – Nealtican
Nealtican,21102,Puebla,2020,1,Nealtican,21102 – Nealtican
Nealtican,21102,Puebla,2021,0,Nealtican,21102 – Nealtican
Nealtican,21102,Puebla,2022,0,Nealtican,21102 – Nealtican
Nealtican,21102,Puebla,2023,0,Nealtican,21102 – Nealtican
Nealtican,21102,Puebla,2024,0,Nealtican,21102 – Nealtican
Nealtican,21102,Puebla,2025,0,Nealtican,21102 – Nealtican
Nicolã¡S Bravo,21103,Puebla,2015,0,Nicolã¡S Bravo,21103 – Nicolã¡S Bravo
Nicolã¡S Bravo,21103,Puebla,2016,0,Nicolã¡S Bravo,21103 – Nicolã¡S Bravo
Nicolã¡S Bravo,21103,Puebla,2017,0,Nicolã¡S Bravo,21103 – Nicolã¡S Bravo
Nicolã¡S Bravo,21103,Puebla,2018,0,Nicolã¡S Bravo,21103 – Nicolã¡S Bravo
Nicolã¡S Bravo,21103,Puebla,2019,1,Nicolã¡S Bravo,21103 – Nicolã¡S Bravo
Nicolã¡S Bravo,21103,Puebla,2020,0,Nicolã¡S Bravo,21103 – Nicolã¡S Bravo
Nicolã¡S Bravo,21103,Puebla,2021,0,Nicolã¡S Bravo,21103 – Nicolã¡S Bravo
Nicolã¡S Bravo,21103,Puebla,2022,0,Nicolã¡S Bravo,21103 – Nicolã¡S Bravo
Nicolã¡S Bravo,21103,Puebla,2023,0,Nicolã¡S Bravo,21103 – Nicolã¡S Bravo
Nicolã¡S Bravo,21103,Puebla,2024,0,Nicolã¡S Bravo,21103 – Nicolã¡S Bravo
Nicolã¡S Bravo,21103,Puebla,2025,0,Nicolã¡S Bravo,21103 – Nicolã¡S Bravo
Nopalucan,21104,Puebla,2015,0,Nopalucan,21104 – Nopalucan
Nopalucan,21104,Puebla,2016,0,Nopalucan,21104 – Nopalucan
Nopalucan,21104,Puebla,2017,0,Nopalucan,21104 – Nopalucan
Nopalucan,21104,Puebla,2018,0,Nopalucan,21104 – Nopalucan
Nopalucan,21104,Puebla,2019,0,Nopalucan,21104 – Nopalucan
Nopalucan,21104,Puebla,2020,0,Nopalucan,21104 – Nopalucan
Nopalucan,21104,Puebla,2021,0,Nopalucan,21104 – Nopalucan
Nopalucan,21104,Puebla,2022,1,Nopalucan,21104 – Nopalucan
Nopalucan,21104,Puebla,2023,0,Nopalucan,21104 – Nopalucan
Nopalucan,21104,Puebla,2024,0,Nopalucan,21104 – Nopalucan
Nopalucan,21104,Puebla,2025,0,Nopalucan,21104 – Nopalucan
Ocotepec,21105,Puebla,2015,0,Ocotepec,21105 – Ocotepec
Ocotepec,21105,Puebla,2016,0,Ocotepec,21105 – Ocotepec
Ocotepec,21105,Puebla,2017,0,Ocotepec,21105 – Ocotepec
Ocotepec,21105,Puebla,2018,0,Ocotepec,21105 – Ocotepec
Ocotepec,21105,Puebla,2019,0,Ocotepec,21105 – Ocotepec
Ocotepec,21105,Puebla,2020,0,Ocotepec,21105 – Ocotepec
Ocotepec,21105,Puebla,2021,0,Ocotepec,21105 – Ocotepec
Ocotepec,21105,Puebla,2022,0,Ocotepec,21105 – Ocotepec
Ocotepec,21105,Puebla,2023,0,Ocotepec,21105 – Ocotepec
Ocotepec,21105,Puebla,2024,0,Ocotepec,21105 – Ocotepec
Ocotepec,21105,Puebla,2025,0,Ocotepec,21105 – Ocotepec
Ocoyucan,21106,Puebla,2015,0,Ocoyucan,21106 – Ocoyucan
Ocoyucan,21106,Puebla,2016,0,Ocoyucan,21106 – Ocoyucan
Ocoyucan,21106,Puebla,2017,0,Ocoyucan,21106 – Ocoyucan
Ocoyucan,21106,Puebla,2018,1,Ocoyucan,21106 – Ocoyucan
Ocoyucan,21106,Puebla,2019,1,Ocoyucan,21106 – Ocoyucan
Ocoyucan,21106,Puebla,2020,1,Ocoyucan,21106 – Ocoyucan
Ocoyucan,21106,Puebla,2021,0,Ocoyucan,21106 – Ocoyucan
Ocoyucan,21106,Puebla,2022,0,Ocoyucan,21106 – Ocoyucan
Ocoyucan,21106,Puebla,2023,0,Ocoyucan,21106 – Ocoyucan
Ocoyucan,21106,Puebla,2024,0,Ocoyucan,21106 – Ocoyucan
Ocoyucan,21106,Puebla,2025,1,Ocoyucan,21106 – Ocoyucan
Olintla,21107,Puebla,2015,0,Olintla,21107 – Olintla
Olintla,21107,Puebla,2016,0,Olintla,21107 – Olintla
Olintla,21107,Puebla,2017,0,Olintla,21107 – Olintla
Olintla,21107,Puebla,2018,0,Olintla,21107 – Olintla
Olintla,21107,Puebla,2019,0,Olintla,21107 – Olintla
Olintla,21107,Puebla,2020,0,Olintla,21107 – Olintla
Olintla,21107,Puebla,2021,0,Olintla,21107 – Olintla
Olintla,21107,Puebla,2022,0,Olintla,21107 – Olintla
Olintla,21107,Puebla,2023,0,Olintla,21107 – Olintla
Olintla,21107,Puebla,2024,0,Olintla,21107 – Olintla
Olintla,21107,Puebla,2025,0,Olintla,21107 – Olintla
Oriental,21108,Puebla,2015,0,Oriental,21108 – Oriental
Oriental,21108,Puebla,2016,0,Oriental,21108 – Oriental
Oriental,21108,Puebla,2017,0,Oriental,21108 – Oriental
Oriental,21108,Puebla,2018,0,Oriental,21108 – Oriental
Oriental,21108,Puebla,2019,0,Oriental,21108 – Oriental
Oriental,21108,Puebla,2020,0,Oriental,21108 – Oriental
Oriental,21108,Puebla,2021,0,Oriental,21108 – Oriental
Oriental,21108,Puebla,2022,0,Oriental,21108 – Oriental
Oriental,21108,Puebla,2023,0,Oriental,21108 – Oriental
Oriental,21108,Puebla,2024,0,Oriental,21108 – Oriental
Oriental,21108,Puebla,2025,1,Oriental,21108 – Oriental
Pahuatlã¡N,21109,Puebla,2015,0,Pahuatlã¡N,21109 – Pahuatlã¡N
Pahuatlã¡N,21109,Puebla,2016,0,Pahuatlã¡N,21109 – Pahuatlã¡N
Pahuatlã¡N,21109,Puebla,2017,0,Pahuatlã¡N,21109 – Pahuatlã¡N
Pahuatlã¡N,21109,Puebla,2018,0,Pahuatlã¡N,21109 – Pahuatlã¡N
Pahuatlã¡N,21109,Puebla,2019,0,Pahuatlã¡N,21109 – Pahuatlã¡N
Pahuatlã¡N,21109,Puebla,2020,0,Pahuatlã¡N,21109 – Pahuatlã¡N
Pahuatlã¡N,21109,Puebla,2021,0,Pahuatlã¡N,21109 – Pahuatlã¡N
Pahuatlã¡N,21109,Puebla,2022,0,Pahuatlã¡N,21109 – Pahuatlã¡N
Pahuatlã¡N,21109,Puebla,2023,1,Pahuatlã¡N,21109 – Pahuatlã¡N
Pahuatlã¡N,21109,Puebla,2024,0,Pahuatlã¡N,21109 – Pahuatlã¡N
Pahuatlã¡N,21109,Puebla,2025,0,Pahuatlã¡N,21109 – Pahuatlã¡N
Palmar De Bravo,21110,Puebla,2015,0,Palmar De Bravo,21110 – Palmar De Bravo
Palmar De Bravo,21110,Puebla,2016,0,Palmar De Bravo,21110 – Palmar De Bravo
Palmar De Bravo,21110,Puebla,2017,0,Palmar De Bravo,21110 – Palmar De Bravo
Palmar De Bravo,21110,Puebla,2018,0,Palmar De Bravo,21110 – Palmar De Bravo
Palmar De Bravo,21110,Puebla,2019,0,Palmar De Bravo,21110 – Palmar De Bravo
Palmar De Bravo,21110,Puebla,2020,2,Palmar De Bravo,21110 – Palmar De Bravo
Palmar De Bravo,21110,Puebla,2021,1,Palmar De Bravo,21110 – Palmar De Bravo
Palmar De Bravo,21110,Puebla,2022,0,Palmar De Bravo,21110 – Palmar De Bravo
Palmar De Bravo,21110,Puebla,2023,0,Palmar De Bravo,21110 – Palmar De Bravo
Palmar De Bravo,21110,Puebla,2024,0,Palmar De Bravo,21110 – Palmar De Bravo
Palmar De Bravo,21110,Puebla,2025,0,Palmar De Bravo,21110 – Palmar De Bravo
Pantepec,21111,Puebla,2015,0,Pantepec,21111 – Pantepec
Pantepec,21111,Puebla,2016,0,Pantepec,21111 – Pantepec
Pantepec,21111,Puebla,2017,0,Pantepec,21111 – Pantepec
Pantepec,21111,Puebla,2018,0,Pantepec,21111 – Pantepec
Pantepec,21111,Puebla,2019,0,Pantepec,21111 – Pantepec
Pantepec,21111,Puebla,2020,0,Pantepec,21111 – Pantepec
Pantepec,21111,Puebla,2021,0,Pantepec,21111 – Pantepec
Pantepec,21111,Puebla,2022,0,Pantepec,21111 – Pantepec
Pantepec,21111,Puebla,2023,0,Pantepec,21111 – Pantepec
Pantepec,21111,Puebla,2024,0,Pantepec,21111 – Pantepec
Pantepec,21111,Puebla,2025,0,Pantepec,21111 – Pantepec
Petlalcingo,21112,Puebla,2015,0,Petlalcingo,21112 – Petlalcingo
Petlalcingo,21112,Puebla,2016,0,Petlalcingo,21112 – Petlalcingo
Petlalcingo,21112,Puebla,2017,0,Petlalcingo,21112 – Petlalcingo
Petlalcingo,21112,Puebla,2018,0,Petlalcingo,21112 – Petlalcingo
Petlalcingo,21112,Puebla,2019,0,Petlalcingo,21112 – Petlalcingo
Petlalcingo,21112,Puebla,2020,0,Petlalcingo,21112 – Petlalcingo
Petlalcingo,21112,Puebla,2021,0,Petlalcingo,21112 – Petlalcingo
Petlalcingo,21112,Puebla,2022,0,Petlalcingo,21112 – Petlalcingo
Petlalcingo,21112,Puebla,2023,0,Petlalcingo,21112 – Petlalcingo
Petlalcingo,21112,Puebla,2024,0,Petlalcingo,21112 – Petlalcingo
Petlalcingo,21112,Puebla,2025,0,Petlalcingo,21112 – Petlalcingo
Piaxtla,21113,Puebla,2015,0,Piaxtla,21113 – Piaxtla
Piaxtla,21113,Puebla,2016,0,Piaxtla,21113 – Piaxtla
Piaxtla,21113,Puebla,2017,0,Piaxtla,21113 – Piaxtla
Piaxtla,21113,Puebla,2018,0,Piaxtla,21113 – Piaxtla
Piaxtla,21113,Puebla,2019,0,Piaxtla,21113 – Piaxtla
Piaxtla,21113,Puebla,2020,0,Piaxtla,21113 – Piaxtla
Piaxtla,21113,Puebla,2021,0,Piaxtla,21113 – Piaxtla
Piaxtla,21113,Puebla,2022,0,Piaxtla,21113 – Piaxtla
Piaxtla,21113,Puebla,2023,0,Piaxtla,21113 – Piaxtla
Piaxtla,21113,Puebla,2024,0,Piaxtla,21113 – Piaxtla
Piaxtla,21113,Puebla,2025,0,Piaxtla,21113 – Piaxtla
Puebla,21114,Puebla,2015,5,Puebla,21114 – Puebla
Puebla,21114,Puebla,2016,9,Puebla,21114 – Puebla
Puebla,21114,Puebla,2017,6,Puebla,21114 – Puebla
Puebla,21114,Puebla,2018,7,Puebla,21114 – Puebla
Puebla,21114,Puebla,2019,11,Puebla,21114 – Puebla
Puebla,21114,Puebla,2020,8,Puebla,21114 – Puebla
Puebla,21114,Puebla,2021,13,Puebla,21114 – Puebla
Puebla,21114,Puebla,2022,4,Puebla,21114 – Puebla
Puebla,21114,Puebla,2023,12,Puebla,21114 – Puebla
Puebla,21114,Puebla,2024,9,Puebla,21114 – Puebla
Puebla,21114,Puebla,2025,2,Puebla,21114 – Puebla
Quecholac,21115,Puebla,2015,0,Quecholac,21115 – Quecholac
Quecholac,21115,Puebla,2016,0,Quecholac,21115 – Quecholac
Quecholac,21115,Puebla,2017,1,Quecholac,21115 – Quecholac
Quecholac,21115,Puebla,2018,0,Quecholac,21115 – Quecholac
Quecholac,21115,Puebla,2019,1,Quecholac,21115 – Quecholac
Quecholac,21115,Puebla,2020,0,Quecholac,21115 – Quecholac
Quecholac,21115,Puebla,2021,0,Quecholac,21115 – Quecholac
Quecholac,21115,Puebla,2022,0,Quecholac,21115 – Quecholac
Quecholac,21115,Puebla,2023,0,Quecholac,21115 – Quecholac
Quecholac,21115,Puebla,2024,0,Quecholac,21115 – Quecholac
Quecholac,21115,Puebla,2025,0,Quecholac,21115 – Quecholac
Quimixtlã¡N,21116,Puebla,2015,0,Quimixtlã¡N,21116 – Quimixtlã¡N
Quimixtlã¡N,21116,Puebla,2016,0,Quimixtlã¡N,21116 – Quimixtlã¡N
Quimixtlã¡N,21116,Puebla,2017,0,Quimixtlã¡N,21116 – Quimixtlã¡N
Quimixtlã¡N,21116,Puebla,2018,0,Quimixtlã¡N,21116 – Quimixtlã¡N
Quimixtlã¡N,21116,Puebla,2019,0,Quimixtlã¡N,21116 – Quimixtlã¡N
Quimixtlã¡N,21116,Puebla,2020,0,Quimixtlã¡N,21116 – Quimixtlã¡N
Quimixtlã¡N,21116,Puebla,2021,0,Quimixtlã¡N,21116 – Quimixtlã¡N
Quimixtlã¡N,21116,Puebla,2022,0,Quimixtlã¡N,21116 – Quimixtlã¡N
Quimixtlã¡N,21116,Puebla,2023,0,Quimixtlã¡N,21116 – Quimixtlã¡N
Quimixtlã¡N,21116,Puebla,2024,0,Quimixtlã¡N,21116 – Quimixtlã¡N
Quimixtlã¡N,21116,Puebla,2025,0,Quimixtlã¡N,21116 – Quimixtlã¡N
Rafael Lara Grajales,21117,Puebla,2015,0,Rafael Lara Grajales,21117 – Rafael Lara Grajales
Rafael Lara Grajales,21117,Puebla,2016,0,Rafael Lara Grajales,21117 – Rafael Lara Grajales
Rafael Lara Grajales,21117,Puebla,2017,0,Rafael Lara Grajales,21117 – Rafael Lara Grajales
Rafael Lara Grajales,21117,Puebla,2018,0,Rafael Lara Grajales,21117 – Rafael Lara Grajales
Rafael Lara Grajales,21117,Puebla,2019,1,Rafael Lara Grajales,21117 – Rafael Lara Grajales
Rafael Lara Grajales,21117,Puebla,2020,0,Rafael Lara Grajales,21117 – Rafael Lara Grajales
Rafael Lara Grajales,21117,Puebla,2021,0,Rafael Lara Grajales,21117 – Rafael Lara Grajales
Rafael Lara Grajales,21117,Puebla,2022,0,Rafael Lara Grajales,21117 – Rafael Lara Grajales
Rafael Lara Grajales,21117,Puebla,2023,0,Rafael Lara Grajales,21117 – Rafael Lara Grajales
Rafael Lara Grajales,21117,Puebla,2024,0,Rafael Lara Grajales,21117 – Rafael Lara Grajales
Rafael Lara Grajales,21117,Puebla,2025,0,Rafael Lara Grajales,21117 – Rafael Lara Grajales
Los Reyes De Juã¡Rez,21118,Puebla,2015,0,Los Reyes De Juã¡Rez,21118 – Los Reyes De Juã¡Rez
Los Reyes De Juã¡Rez,21118,Puebla,2016,0,Los Reyes De Juã¡Rez,21118 – Los Reyes De Juã¡Rez
Los Reyes De Juã¡Rez,21118,Puebla,2017,0,Los Reyes De Juã¡Rez,21118 – Los Reyes De Juã¡Rez
Los Reyes De Juã¡Rez,21118,Puebla,2018,0,Los Reyes De Juã¡Rez,21118 – Los Reyes De Juã¡Rez
Los Reyes De Juã¡Rez,21118,Puebla,2019,0,Los Reyes De Juã¡Rez,21118 – Los Reyes De Juã¡Rez
Los Reyes De Juã¡Rez,21118,Puebla,2020,0,Los Reyes De Juã¡Rez,21118 – Los Reyes De Juã¡Rez
Los Reyes De Juã¡Rez,21118,Puebla,2021,0,Los Reyes De Juã¡Rez,21118 – Los Reyes De Juã¡Rez
Los Reyes De Juã¡Rez,21118,Puebla,2022,0,Los Reyes De Juã¡Rez,21118 – Los Reyes De Juã¡Rez
Los Reyes De Juã¡Rez,21118,Puebla,2023,0,Los Reyes De Juã¡Rez,21118 – Los Reyes De Juã¡Rez
Los Reyes De Juã¡Rez,21118,Puebla,2024,0,Los Reyes De Juã¡Rez,21118 – Los Reyes De Juã¡Rez
Los Reyes De Juã¡Rez,21118,Puebla,2025,0,Los Reyes De Juã¡Rez,21118 – Los Reyes De Juã¡Rez
San Andrã©S Cholula,21119,Puebla,2015,0,San Andrã©S Cholula,21119 – San Andrã©S Cholula
San Andrã©S Cholula,21119,Puebla,2016,0,San Andrã©S Cholula,21119 – San Andrã©S Cholula
San Andrã©S Cholula,21119,Puebla,2017,0,San Andrã©S Cholula,21119 – San Andrã©S Cholula
San Andrã©S Cholula,21119,Puebla,2018,1,San Andrã©S Cholula,21119 – San Andrã©S Cholula
San Andrã©S Cholula,21119,Puebla,2019,1,San Andrã©S Cholula,21119 – San Andrã©S Cholula
San Andrã©S Cholula,21119,Puebla,2020,1,San Andrã©S Cholula,21119 – San Andrã©S Cholula
San Andrã©S Cholula,21119,Puebla,2021,0,San Andrã©S Cholula,21119 – San Andrã©S Cholula
San Andrã©S Cholula,21119,Puebla,2022,0,San Andrã©S Cholula,21119 – San Andrã©S Cholula
